Ov,T,S,Sv
29.1,"Nathan Lyon to Axar Patel. Off break length ball, outside off stump on the front foot defending, missed for no runs, fielded by Carey.",Dot ball,0
29.2,"Nathan Lyon to Axar Patel. Off break length ball, off stump on the back foot pushing, to silly mid off for no runs.",Dot ball,0
29.3,"Nathan Lyon to Axar Patel. Off break length ball, off stump on the front foot defending, back to bowler for no runs.",Dot ball,0
29.4,"Nathan Lyon to Axar Patel. Off break length ball, off stump on the back foot driving, to extra cover for 1 run, fielded by Labuschagne.",One run,1
29.5,"Nathan Lyon to Umesh Yadav. Off break length ball, off stump on the back foot pushing, to mid off for no runs, fielded by Kuhnemann.",Dot ball,0
29.6,"SIX! Nathan Lyon to Umesh Yadav. Off break length ball, middle stump on the front foot slog sweeping, well timed in the air under control over deep mid wicket for 6 runs.",Six runs,6
30.0,Over 30. 7 runs. Bowler: Nathan Lyon. India: 95/8(rr 3.17),End of over,
30.1,"Todd Murphy to Axar Patel. Off break length ball, outside off stump on the back foot cutting, to deep backward point for 1 run, fielded by Kuhnemann.",One run,1
30.2,"SIX! Todd Murphy to Umesh Yadav. Off break length ball, down leg side on the front foot slog sweeping, well timed in the air under control over deep backward square leg for 6 runs.",Six runs,6
30.3,"Todd Murphy to Umesh Yadav. Off break half volley, middle stump on the front foot driving, to mid off for no runs, fielded by Green.",Dot ball,0
30.4,"Todd Murphy to Umesh Yadav. Off break length ball, down leg side on the back foot defending, to silly mid on for no runs.",Dot ball,0
30.5,"Todd Murphy to Umesh Yadav. Off break half volley, down leg side on the front foot Slog, hit pad to silly point for no runs, fielded by Labuschagne.",Dot ball,0
30.6,"FOUR! Todd Murphy to Umesh Yadav. Off break length ball, middle stump on the front foot Slog, well timed in the air under control past deep mid wicket for 4 runs.",Four runs,4
31.0,Over 31. 11 runs. Bowler: Todd Murphy. India: 106/8(rr 3.42),End of over,
31.1,"Nathan Lyon to Axar Patel. Off break length ball, off stump on the back foot driving, to short extra cover for no runs, fielded by Labuschagne.",Dot ball,0
31.2,"Nathan Lyon to Axar Patel. Off break length ball, middle stump on the front foot defending, to short extra cover for no runs, fielded by Labuschagne.",Dot ball,0
31.3,"Nathan Lyon to Axar Patel. Off break half volley, middle stump on the front foot driving, to long off for 1 run, fielded by Khawaja.",One run,1
31.4,"Nathan Lyon to Umesh Yadav. Off break length ball, off stump on the back foot cutting, mis-timed to cover for 1 run, fielded by Kuhnemann.",One run,1
31.5,"Nathan Lyon to Axar Patel. Off break length ball, middle stump on the back foot defending, to short extra cover for no runs, fielded by Khawaja.",Dot ball,0
31.6,"Nathan Lyon to Axar Patel. Off break length ball, off stump on the front foot defending, to point for no runs, fielded by Handscomb.",Dot ball,0
32.0,Over 32. 2 runs. Bowler: Nathan Lyon. India: 108/8(rr 3.38),End of over,
32.1,"Matthew Kuhnemann to Umesh Yadav. Stock length ball, outside off stump on the front foot defending, back to bowler for no runs.",Dot ball,0
32.2,"OUT! L.B.W. Matthew Kuhnemann to Umesh Yadav. Stock length ball, to leg on the back foot working, hit pad. Another one bites the dust.",Wicket,W
32.3,"Matthew Kuhnemann to Mohammed Siraj. Stock length ball, middle stump on the front foot defending, to short extra cover for no runs, fielded by Murphy.",Dot ball,0
32.4,"Matthew Kuhnemann to Mohammed Siraj. Stock length ball, off stump on the front foot defending, thick edge to backward point for no runs, fielded by Head.",Dot ball,0
32.5,"Matthew Kuhnemann to Mohammed Siraj. Stock length ball, off stump on the front foot defending, to silly mid off for no runs.",Dot ball,0
32.6,"Matthew Kuhnemann to Mohammed Siraj. Stock length ball, outside off stump on the front foot defending, to silly point for no runs, fielded by Labuschagne.",Dot ball,0
33.0,Over 33. no runs. Bowler: Matthew Kuhnemann. India: 108/9(rr 3.27),End of over,
33.1,"Nathan Lyon to Axar Patel. Off break length ball, middle stump on the back foot pushing, to point for no runs, fielded by Handscomb.",Dot ball,0
33.2,"OUT! Run Out. Nathan Lyon to Axar Patel. Off break half volley, to leg on the front foot working, to deep square leg for 1 run, fielded by Head. Suicidal run out! That brings the first innings to a close. India bundled out for 109. Matthew Kuhnemann picked up a five-wicket haul to his name. Join us back in a bit for Australia's innings.",Wicket,W
34.0,Over 34. 1 run. Bowler: Nathan Lyon. India: 109/10(rr 3.21),,
